action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,16497649,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '13.38', 'le': '0.25', 'lle': '1.00', 'sei': '7.38'}",CHEMBL3775841,,CHEMBL3775841,4.90,1,http://www.openphacts.org/units/Nanomolar,2762500,=,1,1,=,,IC50,nM,,12500.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,12.5
,,16497650,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCCN)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '13.60', 'le': '0.25', 'lle': '0.88', 'sei': '7.78'}",CHEMBL3774445,,CHEMBL3774445,5.17,0,http://www.openphacts.org/units/Nanomolar,2762501,=,1,1,=,,IC50,nM,,6700.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.7
,,16497651,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.62', 'le': '0.22', 'lle': '0.84', 'sei': '8.19'}",CHEMBL3775852,,CHEMBL3775852,5.24,0,http://www.openphacts.org/units/Nanomolar,2762502,=,1,1,=,,IC50,nM,,5800.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,5.8
,,16497652,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CN3CCCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.12', 'le': '0.21', 'lle': '0.38', 'sei': '8.08'}",CHEMBL3774995,,CHEMBL3774995,5.17,0,http://www.openphacts.org/units/Nanomolar,2762503,=,1,1,=,,IC50,nM,,6800.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.8
,,16497653,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CN3CCOCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '10.54', 'le': '0.20', 'lle': '1.52', 'sei': '6.52'}",CHEMBL3775271,,CHEMBL3775271,4.77,0,http://www.openphacts.org/units/Nanomolar,2762504,=,1,1,=,,IC50,nM,,17000.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,17.0
,,16497654,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(O)CN)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '12.46', 'le': '0.23', 'lle': '1.90', 'sei': '5.50'}",CHEMBL3775507,,CHEMBL3775507,4.77,1,http://www.openphacts.org/units/Nanomolar,2762505,=,1,1,=,,IC50,nM,,17100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,17.1
,,16497655,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(N)CO)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '13.03', 'le': '0.24', 'lle': '2.11', 'sei': '5.75'}",CHEMBL3775693,,CHEMBL3775693,4.98,0,http://www.openphacts.org/units/Nanomolar,2762506,=,1,1,=,,IC50,nM,,10400.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,10.4
,,16497656,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(F)CN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.69', 'le': '0.22', 'lle': '-0.09', 'sei': '12.11'}",CHEMBL3774689,,CHEMBL3774689,5.29,0,http://www.openphacts.org/units/Nanomolar,2762507,=,1,1,=,,IC50,nM,,5100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,5.1
,Not Determined,16497657,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCC(CF)N3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,,CHEMBL3774776,,CHEMBL3774776,,0,,2762508,,1,0,,,IC50,,,,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,,,,
,Not Determined,16497658,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCC(F)(F)CC3)cc12,,,CHEMBL3774342,J Med Chem,2016,,CHEMBL3775390,,CHEMBL3775390,,0,,2762509,,1,0,,,IC50,,,,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,,,,
,Not Determined,16497659,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)[nH]c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,,CHEMBL3775611,,CHEMBL3775611,,0,,2762510,,1,0,,,IC50,,,,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,,,,
,,16497660,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(CCc2ccccc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '10.84', 'le': '0.20', 'lle': '-0.76', 'sei': '11.13'}",CHEMBL3774582,,CHEMBL3774582,4.86,0,http://www.openphacts.org/units/Nanomolar,2762511,=,1,1,=,,IC50,nM,,13700.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,13.7
,,16497661,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2C)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.86', 'le': '0.22', 'lle': '-0.42', 'sei': '12.17'}",CHEMBL3775207,,CHEMBL3775207,5.32,0,http://www.openphacts.org/units/Nanomolar,2762512,=,1,1,=,,IC50,nM,,4800.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,4.8
,,16497662,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2cccc(C)c2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.62', 'le': '0.22', 'lle': '-0.53', 'sei': '11.93'}",CHEMBL3774886,,CHEMBL3774886,5.21,0,http://www.openphacts.org/units/Nanomolar,2762513,=,1,1,=,,IC50,nM,,6100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.1
,,16497663,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccc(C)cc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.53', 'le': '0.21', 'lle': '-0.57', 'sei': '11.84'}",CHEMBL3775053,,CHEMBL3775053,5.17,0,http://www.openphacts.org/units/Nanomolar,2762514,=,1,1,=,,IC50,nM,,6700.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.7
,,16497664,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2OC)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.41', 'le': '0.21', 'lle': '-0.14', 'sei': '10.02'}",CHEMBL3774548,,CHEMBL3774548,5.30,0,http://www.openphacts.org/units/Nanomolar,2762515,=,1,1,=,,IC50,nM,,5000.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,5.0
,,16497665,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2cccc(OC)c2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.06', 'le': '0.21', 'lle': '-0.30', 'sei': '9.70'}",CHEMBL3774891,,CHEMBL3774891,5.14,0,http://www.openphacts.org/units/Nanomolar,2762516,=,1,1,=,,IC50,nM,,7300.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,7.3
,,16497666,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccc(OC)cc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.08', 'le': '0.21', 'lle': '-0.29', 'sei': '9.73'}",CHEMBL3775726,,CHEMBL3775726,5.15,0,http://www.openphacts.org/units/Nanomolar,2762517,=,1,1,=,,IC50,nM,,7100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,7.1
,,16497667,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2F)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.75', 'le': '0.22', 'lle': '-0.25', 'sei': '12.17'}",CHEMBL3774520,,CHEMBL3774520,5.32,0,http://www.openphacts.org/units/Nanomolar,2762518,=,1,1,=,,IC50,nM,,4800.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,4.8
,,16497668,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2cccc(F)c2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.52', 'le': '0.22', 'lle': '-0.36', 'sei': '11.93'}",CHEMBL3775401,,CHEMBL3775401,5.21,0,http://www.openphacts.org/units/Nanomolar,2762519,=,1,1,=,,IC50,nM,,6100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.1
,,16497669,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccc(F)cc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.18', 'le': '0.21', 'lle': '-0.51', 'sei': '11.58'}",CHEMBL3775789,,CHEMBL3775789,5.06,0,http://www.openphacts.org/units/Nanomolar,2762520,=,1,1,=,,IC50,nM,,8700.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,8.7
,,16497670,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2cccc(C(F)(F)F)c2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '9.65', 'le': '0.18', 'lle': '-1.60', 'sei': '11.09'}",CHEMBL3775857,,CHEMBL3775857,4.85,0,http://www.openphacts.org/units/Nanomolar,2762521,=,1,1,=,,IC50,nM,,14200.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,14.2
,,16497671,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccc(C(F)(F)F)cc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '9.65', 'le': '0.18', 'lle': '-1.60', 'sei': '11.10'}",CHEMBL3775871,,CHEMBL3775871,4.85,0,http://www.openphacts.org/units/Nanomolar,2762522,=,1,1,=,,IC50,nM,,14100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,14.1
,,16497672,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2[N+](=O)[O-])c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '10.84', 'le': '0.20', 'lle': '-0.14', 'sei': '5.99'}",CHEMBL3775173,,CHEMBL3775173,5.20,0,http://www.openphacts.org/units/Nanomolar,2762523,=,1,1,=,,IC50,nM,,6300.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.3
,,16497673,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2cccc([N+](=O)[O-])c2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.17', 'le': '0.21', 'lle': '0.02', 'sei': '6.17'}",CHEMBL3775575,,CHEMBL3775575,5.36,0,http://www.openphacts.org/units/Nanomolar,2762524,=,1,1,=,,IC50,nM,,4400.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,4.4
,,16497674,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccc([N+](=O)[O-])cc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '10.82', 'le': '0.20', 'lle': '-0.15', 'sei': '5.97'}",CHEMBL3775819,,CHEMBL3775819,5.19,0,http://www.openphacts.org/units/Nanomolar,2762525,=,1,1,=,,IC50,nM,,6500.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.5
,,16497675,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)Cc1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCCCCC3)cc12,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '11.27', 'le': '0.21', 'lle': '-0.54', 'sei': '11.93'}",CHEMBL3774968,,CHEMBL3774968,5.21,0,http://www.openphacts.org/units/Nanomolar,2762526,=,1,1,=,,IC50,nM,,6100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.1
,,16497676,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2cc(OCCCN3CCCCC3)ccc2n1Cc1ccccc1,,,CHEMBL3774342,J Med Chem,2016,"{'bei': '14.29', 'le': '0.26', 'lle': '-0.07', 'sei': '29.77'}",CHEMBL3775722,,CHEMBL3775722,5.18,0,http://www.openphacts.org/units/Nanomolar,2762527,=,1,1,=,,IC50,nM,,6600.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,uM,UO_0000065,,6.6
,Not Determined,16497677,[],CHEMBL3778151,Inhibition of NorA efflux pump in Staphylococcus aureus 1199B assessed as reduction in EtBr efflux incubated for 20 mins measured for 5 mins by real-time fluorometric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)O)c2cc(OCCCN3CCCCC3)ccc2n1Cc1ccccc1,,,CHEMBL3774342,J Med Chem,2016,,CHEMBL3774806,,CHEMBL3774806,,0,,2762528,,1,0,,,IC50,,,,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,IC50,,,,
,,16497678,[],CHEMBL3778152,Inhibition of NorA efflux pump in Staphylococcus aureus assessed as potentiation of ciprofloxacin-mediated antibacterial activity at 1.5 ug/ml relative to control,B,,,BAO_0000179,BAO_0000357,single protein format,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)cc2c1,,,CHEMBL3774342,J Med Chem,2016,,CHEMBL469266,,CHEMBL469266,,0,,2762480,=,1,0,=,,FC,,,4.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,FC,,,,4.0
,,16854486,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCNCc3ccccc3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3775416,,CHEMBL3775416,,0,http://qudt.org/vocab/unit#Percent,2818235,=,1,1,=,,Inhibition,%,,45.5,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,45.5
,,16854487,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3775841,,CHEMBL3775841,,0,http://qudt.org/vocab/unit#Percent,2818236,=,1,1,=,,Inhibition,%,,100.0,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,100.0
,,16854488,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCCCC3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3775105,,CHEMBL3775105,,0,http://qudt.org/vocab/unit#Percent,2818237,=,1,1,=,,Inhibition,%,,98.5,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,98.5
,,16854489,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCN(CCCOc4ccccc4-c4ccccc4)CC3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3899241,,CHEMBL3899241,,0,http://qudt.org/vocab/unit#Percent,2818238,=,1,1,=,,Inhibition,%,,12.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,12.1
,,16854490,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCN3CCN(CCOc4ccccc4-c4ccccc4)CC3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3963526,,CHEMBL3963526,,0,http://qudt.org/vocab/unit#Percent,2818239,=,1,1,=,,Inhibition,%,,24.3,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,50.0,24.3
,,16854491,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCN3CCN(CCCOc4ccccc4-c4ccccc4)CC3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3947018,,CHEMBL3947018,,0,http://qudt.org/vocab/unit#Percent,2818240,=,1,1,=,,Inhibition,%,,27.1,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,27.1
,,16854492,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCN(CCOc4cccc(-c5ccccc5)c4)CC3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3976297,,CHEMBL3976297,,0,http://qudt.org/vocab/unit#Percent,2818241,=,1,1,=,,Inhibition,%,,23.9,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,23.9
,,16854493,[],CHEMBL3879153,Inhibition of Staphylococcus aureus 1199B NorA assessed as inhibition of ethidium bromide efflux at 50 uM measured after 5 mins by fluorometric method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCN3CCN(CCCOc4ccc(F)cc4)CC3)cc12,,,CHEMBL3877305,J Med Chem,2017,,CHEMBL3938230,,CHEMBL3938230,,0,http://qudt.org/vocab/unit#Percent,2818242,=,1,1,=,,Inhibition,%,,53.7,CHEMBL5114,Staphylococcus aureus,Quinolone resistance protein norA,1280,,,INH,%,UO_0000187,,53.7
